t,D0.2,D0.5,D0.8,D1.0,D1.2
4.9524762381190595,1.0232330125377904,1.0787836458391453,1.01445643555302,0.9579404551690366,0.9015856388825296
4.96248124062031,1.0194841300823325,1.077898790701041,1.014508993651214,0.9582891724597479,0.9021121310481279
4.972486243121561,1.0157482742279764,1.0770149856691396,1.0145592763210474,0.9586351149919166,0.9026358134510004
4.982491245622811,1.0120257661554717,1.0761323083166303,1.0146073147044046,0.9589783034522298,0.9031567009597491
4.992496248124062,1.0083169244293384,1.075250835332136,1.0146531396714826,0.9593187583904885,0.9036748083666379
5.002501250625312,1.0046220649764914,1.0743706425208792,1.0146967818220396,0.959656500220283,0.904190150387941
5.012506253126563,1.000941501065214,1.0734918048059274,1.0147382714866515,0.9599915492196682,0.9047027416642901
5.022511255627814,0.9972755432844822,1.072614396229512,1.0147776387279746,0.960323925531839,0.9052125967610211
5.032516258129064,0.9936244995236369,1.0717384899544231,1.0148149133420146,0.9606536491658058,0.9057197301685196
5.042521260630315,0.9899886749524093,1.0708641582654765,1.014850124859403,0.9609807399970698,0.9062241563025668
5.052526263131566,0.9863683720012968,1.0699914725710555,1.0148833025466792,0.9613052177682986,0.9067258895046828
5.062531265632816,0.9827638903422905,1.0691205034047229,1.0149144754075767,0.9616271020900007,0.9072249440424708
5.072536268134067,0.979175526869956,1.0682513204269048,1.0149436721843181,0.9619464124412005,0.907721334109959
5.082541270635318,0.9756035756828668,1.0673839924266455,1.014970921358913,0.9622631681701126,0.9082150738279431
5.092546273136568,0.9720483280653913,1.0665185873234297,1.0149962511544623,0.9625773884948159,0.9087061772443266
5.102551275637818,0.9685100724698338,1.0656551721690746,1.0150196895364672,0.962889092503927,0.9091946583344609
5.11255627813907,0.9649890944989292,1.0647938131496895,1.0150412642141424,0.9631982991572732,0.9096805310014846
5.12256128064032,0.9614856768886934,1.0639345755877017,1.0150610026417355,0.9635050272865652,0.9101638090766617
5.13256628314157,0.9580000994916271,1.0630775239439485,1.015078932019849,0.9638092955960688,0.9106445063197186
5.142571285642822,0.9545326392602763,1.062222721819834,1.0150950792967675,0.9641111226632759,0.9111226364191808
5.152576288144072,0.9510835702311468,1.0613702319595504,1.0151094711697883,0.9644105269395753,0.9115982129927082
5.162581290645322,0.947653163508975,1.060520116252362,1.015122134086557,0.964707526750922,0.9120712495874294
5.172586293146573,0.9442416872513544,1.0596724357349523,1.015133094246405,0.9650021402985058,0.9125417596802754
5.182591295647824,0.9408494066537175,1.0588272505938319,1.015142377601691,0.96529438565942,0.9130097566783124
5.192596298149074,0.9374765839346744,1.0579846201678074,1.0151500098591466,0.9655842807873277,0.9134752539190728
5.202601300650325,0.934123478321706,1.057144602950511,1.0151560164812243,0.9658718435131278,0.9139382646708862
5.212606303151576,0.9307903460372146,1.0563072565929876,1.0151604226874478,0.9661570915456205,0.9143988021332088
5.222611305652826,0.9274774402849296,1.055472637906341,1.0151632534557653,0.9664400424721706,0.914856879436952
5.232616308154077,0.9241850112366693,1.0546408028644374,1.0151645335239066,0.9667207137593709,0.91531250964481
5.242621310655328,0.9209133060194582,1.0538118066066646,1.01516428739074,0.9669991227537029,0.9157657057515864
5.252626313156578,0.9176625687030002,1.0529857034407484,1.015162539317634,0.9672752866821984,0.9162164806845194
5.262631315657829,0.9144330402875074,1.0521625468456222,1.015159313329819,0.9675492226530978,0.9166648473036068
5.272636318159079,0.9112249586918836,1.051342389474351,1.0151546332177512,0.9678209476565083,0.9171108184019285
5.28264132066033,0.9080385587422632,1.0505252831571095,1.0151485225384798,0.9680904785650603,0.9175544067059701
5.292646323161581,0.9048740721609053,1.0497112789042111,1.0151410046170128,0.9683578321345627,0.917995624875943
5.302651325662831,0.9017317275554408,1.0489004269091897,1.0151321025476872,0.9686230250046569,0.9184344855061054
5.312656328164082,0.8986117504084754,1.048092776551931,1.0151218391955377,0.9688860736994689,0.9188710011250811
5.3226613306653325,0.8955143630675448,1.0472883764018543,1.015110237197668,0.9691469946282599,0.9193051841961778
5.332666333166583,0.8924397847354243,1.0464872742211437,1.0150973189646226,0.9694058040860766,0.9197370471177038
5.342671335667834,0.8893882314607904,1.0456895169680265,1.0150831066817596,0.9696625182543978,0.9201666022232842
5.3526763381690845,0.8863599161292355,1.0448951508001,1.0150676223106232,0.9699171532017815,0.9205938617821754
5.362681340670335,0.883355048454634,1.0441042210777047,1.015050887590317,0.9701697248845094,0.9210188379995791
5.372686343171585,0.8803738349708599,1.0433167723673429,1.0150329240388787,0.9704202491472296,0.9214415430169545
5.3826913456728365,0.8774164790238552,1.0425328484451426,1.0150137529546528,0.9706687417235982,0.9218619889123302
5.392696348174087,0.8744831807640487,1.0417524923003658,1.0149933954176653,0.9709152182369186,0.9222801877006144
5.402701350675337,0.8715741371391235,1.0409757461389604,1.014971872290997,0.9711596942007799,0.9226961513339038
5.412706353176588,0.868689541887134,1.0402026513871536,1.0149492042221573,0.9714021850196922,0.9231098917017924
5.422711355677839,0.8658295855299712,1.039433248695089,1.0149254116444568,0.9716427059897218,0.9235214206316777
5.432716358179089,0.862994455367175,1.0386675779405035,1.0149005147783803,0.9718812722991229,0.9239307498890673
5.44272136068034,0.8601843354700928,1.0379056782324443,1.014874533632958,0.972117899028969,0.924337891177883
5.452726363181591,0.8573994066763846,1.0371475879150271,1.0148474880071379,0.9723526011537809,0.9247428561407649
5.462731365682841,0.8546398465848731,1.0363933445712314,1.014819397491154,0.9725853935421542,0.9251456563593733
5.4727363681840915,0.8519058295507373,1.0356429850267344,1.0147902814678968,0.9728162909573842,0.9255463033546905
5.482741370685343,0.8491975266810498,1.0348965453537817,1.0147601591142814,0.9730453080580884,0.9259448085873204
5.492746373186593,0.8465151058306558,1.0341540608750965,1.0147290494026133,0.9732724593988281,0.9263411834577884
5.5027513756878434,0.8438587315983951,1.0334155661678217,1.0146969711019542,0.9734977594307272,0.926735439306838
5.512756378189095,0.8412285653236622,1.0326810950674987,1.0146639427794857,0.9737212225020895,0.9271275874157286
5.522761380690345,0.8386247650833073,1.0319506806720802,1.0146299828018719,0.9739428628590131,0.9275176390065306
5.532766383191595,0.8360474856888751,1.0312243553459763,1.0145951093366192,0.974162694646004,0.9279056052424194
5.542771385692847,0.833496878684181,1.0305021507241339,1.0145593403534354,0.9743807319065868,0.9282914972279693
5.552776388194097,0.8309730923432231,1.029784097716147,1.0145226936255864,0.9745969885839133,0.9286753260094451
5.562781390695347,0.8284762716684299,1.0290702265104,1.014485186731251,0.9748114785213692,0.9290571025750933
5.572786393196598,0.8260065583892403,1.0283605665782398,1.0144468370548727,0.9750242154631789,0.9294368378554315
5.582791395697849,0.8235640909610186,1.0276551466781791,1.014407661788511,0.9752352130550076,0.9298145427235373
5.592796398199099,0.8211490045642984,1.0269539948601287,1.0143676779331887,0.9754444848445616,0.9301902279953352
5.60280140070035,0.8187614311043588,1.0262571384696568,1.0143269023002377,0.9756520442821865,0.9305639044298838
5.612806403201601,0.816401499211128,1.0255646041522786,1.014285351512642,0.9758579047214628,0.9309355827296596
5.622811405702851,0.8140693342394151,1.0248764178577705,1.014243042006378,0.9760620794197997,0.9313052735408418
5.632816408204102,0.811765058269468,1.024192604844512,1.014199990031752,0.9762645815390263,0.931672987453595
5.642821410705353,0.8094887901078567,1.0235131896838534,1.0141562116547354,0.976465424145981,0.9320387350023501
5.652826413206603,0.8072406452886793,1.0228381962645068,1.0141117227582963,0.9766646202130983,0.9324025266660857
5.662831415707854,0.805020736075091,1.0221676477969637,1.014066539043729,0.9768621826189933,0.9327643728686063
5.672836418209104,0.8028291714611522,1.0215015668179341,1.0140206760319788,0.9770581241490441,0.933124283978821
5.682841420710355,0.8006660571739982,1.0208399751948103,1.013974149064966,0.9772524574959722,0.9334822703110204
5.692846423211606,0.7985314956763243,1.020182894130151,1.0139269733069052,0.9774451952604196,0.9338383421251519
5.702851425712856,0.7964255861691885,1.0195303441661887,1.0138791637456208,0.9776363499515246,0.9341925096270948
5.712856428214107,0.7943484245951281,1.0188823451893576,1.0138307351938605,0.9778259339874948,0.9345447829689331
5.722861430715358,0.7923001036415899,1.0182389164348404,1.0137817022906046,0.978013959696178,0.9348951722492282
5.732866433216608,0.7902807127446714,1.017600076491137,1.0137320795023717,0.9782004393156303,0.9352436875132901
5.742871435717859,0.7882903380931725,1.01696584330465,1.0136818811245207,0.9783853849946822,0.9355903387534465
5.7528764382191095,0.7863290626329545,1.0163362341842894,1.01363112128255,0.9785688087935025,0.9359351359093124
5.76288144072036,0.7843969660716067,1.0157112658060958,1.0135798139333916,0.9787507226841594,0.9362780888680571
5.77288644322161,0.7824941248834167,1.0150909542178788,1.0135279728667026,0.9789311385511793,0.936619207464671
5.7828914457228615,0.7806206123146455,1.014475314843873,1.0134756117061519,0.9791100681921033,0.9369585014822305
5.792896448224112,0.7787764983891019,1.01386436248941,1.0134227439107033,0.9792875233180417,0.9372959806521625
5.802901450725362,0.7769618499140183,1.0132581113456045,1.0133693827758954,0.979463515554225,0.9376316546545069
5.8129064532266135,0.7751767304862236,1.0126565749940555,1.0133155414351154,0.9796380564405536,0.9379655331181789
5.822911455727864,0.7734212004986124,1.0120597664115618,1.0132612328608706,0.9798111574321446,0.9382976256212288
5.832916458229114,0.7716953171469081,1.0114676979748498,1.0132064698660552,0.9799828298998763,0.9386279416911024
5.8429214607303654,0.7699991344367187,1.0108803814653151,1.0131512651052126,0.9801530851309297,0.9389564908048988
5.852926463231616,0.7683327031908832,1.010297828073775,1.013095631075793,0.9803219343293283,0.9392832823896277
5.862931465732866,0.766696071057106,1.009720048405234,1.0130395801194079,0.9804893886164757,0.9396083258224652
5.8729364682341165,0.7650892825158788,1.0091470524836588,1.0129831244230787,0.9806554590316892,0.9399316304310094
5.882941470735368,0.7635123788886868,1.008578849756764,1.0129262760204818,0.9808201565327326,0.9402532054935329
5.892946473236618,0.7619653983464978,1.0080154491008089,1.0128690467931887,0.9809834919963459,0.9405730602392367
5.9029514757378685,0.7604483759185321,1.007456858825401,1.012811448471902,0.9811454762187726,0.9408912038485009
5.91295647823912,0.7589613435013112,1.0069030866783097,1.0127534926376855,0.981306119916284,0.9412076454531351
5.92296148074037,0.7575043298679836,1.006354139850289,1.0126951907231918,0.981465433725702,0.9415223941366276
5.9329664832416205,0.7560773606779247,1.005810024979905,1.0126365540138826,0.9816234282049189,0.9418354589343938
5.942971485742872,0.7546804584866106,1.005270748158372,1.0125775936492465,0.9817801138334142,0.9421468488340226
5.952976488244122,0.753313642755761,1.0047363149343957,1.0125183206240103,0.9819355010127703,0.9424565727755224
5.962981490745372,0.751976929863752,1.0042067303190205,1.0124587457893461,0.9820896000671842,0.9427646396515661
5.972986493246623,0.7506703331162946,1.003681998790483,1.0123988798540744,0.9822424212439778,0.943071058307734
5.982991495747874,0.7493938627573777,1.00316212429907,1.01233873338586,0.9823939747141052,0.9433758375427567
5.992996498249124,0.7481475259804735,1.0026471102719816,1.0122783168124052,0.9825442705726578,0.9436789861087562
6.003001500750375,0.7469313269400022,1.0021369596181962,1.0122176404226366,0.9826933188393665,0.9439805127114863
6.013006503251626,0.7457452667630553,1.0016316747333402,1.0121567143678871,0.9828411294591017,0.9442804260105714
6.023011505752876,0.7445893435613742,1.0011312575045603,1.0120955486630734,0.9829877123023713,0.9445787346197445
6.033016508254127,0.7434635524435819,1.000635709315397,1.0120341531878672,0.9831330771658147,0.9448754471070844
6.043021510755377,0.7423678855276662,1.00014503105066,1.0119725376878626,0.9832772337726964,0.945170571995251
6.053026513256628,0.7413023319537121,0.999659223101306,1.0119107117757369,0.9834201917733953,0.9454641177617202
6.063031515757879,0.7402668778968797,0.9991782853693146,1.011848684932407,0.9835619607458927,0.9457560928390176
6.073036518259129,0.739261506580628,0.9987022172725677,1.0117864665081813,0.983702550196257,0.9460465056149505
6.08304152076038,0.7382861982901792,0.9982310177497252,1.0117240657239035,0.9838419695591263,0.9463353644328396
6.093046523261631,0.7373409303862243,0.9977646852651023,1.0116614916720945,0.983980228198189,0.9466226775917493
6.103051525762881,0.7364256773188647,0.9973032178135443,1.0115987533180868,0.9841173354066607,0.9469084533467169
6.113056528264132,0.7355404106417899,0.9968466129252999,1.0115358595011539,0.9842533004077599,0.9471926999089805
6.123061530765383,0.7346850990266873,0.9963948676708925,1.0114728189356343,0.9843881323551805,0.947475425446206
6.133066533266633,0.7338597082778829,0.9959479786659884,1.011409640212051,0.9845218403335617,0.9477566380827135
6.143071535767883,0.7330642013472095,0.9955059420762621,1.0113463317982234,0.9846544333589562,0.9480363458997016
6.153076538269135,0.7322985383491003,0.9950687536222581,1.0112829020403764,0.984785920379295,0.9483145569354718
6.163081540770385,0.7315626765759067,0.9946364085842482,1.0112193591642415,0.9849163102748507,0.9485912791856507
6.173086543271635,0.7308565705134357,0.9942089018070845,1.0111557112761544,0.9850456118586973,0.9488665206034118
6.1830915457728866,0.7301801718567061,0.993786227705048,1.0110919663641451,0.9851738338771683,0.9491402890996965
6.193096548274137,0.729533429525921,0.9933683802666906,1.011028132299024,0.9853009850103122,0.9494125925434332
6.203101550775387,0.7289162896826527,0.9929553530596728,1.010964216835462,0.9854270738723451,0.9496834387617561
6.2131065532766385,0.7283286957462392,0.9925471392355936,1.0109002276130645,0.9855521090121018,0.9499528355402224
6.223111555777889,0.7277705884103892,0.9921437315348153,1.01083617215744,0.9856760989134832,0.9502207906230288
6.233116558279139,0.7272419056599931,0.9917451222912799,1.0107720578812631,0.9857990519959025,0.9504873117132271
6.24312156078039,0.726742582788137,0.9913513034373187,1.0107078920853327,0.9859209766147278,0.9507524064729382
6.253126563281641,0.7262725524133178,0.9909622665084544,1.0106436819596223,0.9860418810617233,0.9510160825235657
6.263131565782891,0.7258317444968573,0.9905780026481938,1.0105794345843269,0.9861617735654875,0.9512783474460077
6.273136568284142,0.7254200863605116,0.9901985026128128,1.010515156930903,0.9862806622918889,0.9515392087808684
6.283141570785393,0.725037502704274,0.989823756776132,1.0104508558631031,0.9863985553444999,0.9517986740286681
6.293146573286643,0.7246839156243687,0.9894537551342828,1.010386538138005,0.9865154607650274,0.9520567506500528
6.3031515757878935,0.724359244631433,0.9890884873104637,1.010322210407034,0.9866313865337415,0.9523134460660015
6.313156578289145,0.7240634066688845,0.9887279425596865,1.0102578792169807,0.9867463405699022,0.9525687676580343
6.323161580790395,0.7237963161314724,0.9883721097735119,1.0101935510110127,0.9868603307321828,0.952822722768418
6.3331665832916455,0.7235578848840087,0.9880209774847737,1.0101292321296802,0.9869733648190916,0.953075318700371
6.343171585792896,0.7233480222802772,0.9876745338722929,1.0100649288119157,0.9870854505693908,0.9533265627182682
6.353176588294147,0.7231666351821178,0.9873327667655784,1.0100006471960286,0.9871965956625133,0.9535764620478433
6.3631815907953975,0.7230136279786844,0.9869956636495172,1.0099363933206937,0.9873068077189769,0.9538250238763913
6.373186593296648,0.722888902605872,0.9866632116690516,1.0098721731259335,0.9874160943007966,0.9540722553529698
6.383191595797899,0.7227923585659114,0.9863353976338437,1.0098079924540948,0.9875244629118936,0.9543181635885987
6.393196598299149,0.722723892947129,0.9860122080229268,1.0097438570508204,0.9876319209985029,0.9545627556564595
6.4032016008004,0.7226834004438688,0.9856936289893437,1.0096797725660134,0.9877384759495785,0.9548060385920939
6.413206603301651,0.7226707733765739,0.9853796463647709,1.009615744554797,0.987844135097195,0.9550480193936002
6.423211605802901,0.7226859017120248,0.9850702456641295,1.0095517784784687,0.9879489057169487,0.95528870502183
6.433216608304152,0.7227286730837326,0.9847654120901806,1.009487879705446,0.988052795028355,0.9555281024005837
6.443221610805402,0.7227989728124827,0.9844651305381074,1.009424053512211,0.9881558101952439,0.9557662184168041
6.453226613306653,0.7228966839270292,0.9841693856000808,1.0093603050842437,0.9882579583261537,0.9560030599207702
6.463231615807904,0.7230216871849335,0.9838781615698113,1.0092966395169545,0.9883592464747213,0.9562386337262893
6.473236618309154,0.7231738610935486,0.9835914424470842,1.0092330618166068,0.9884596816400711,0.9564729466108886
6.483241620810405,0.7233530819311429,0.9833092119422793,1.009169576901237,0.9885592707672016,0.9567060053160055
6.493246623311656,0.7235592237681631,0.9830314534808743,1.0091061896015663,0.9886580207473687,0.956937816547177
6.503251625812906,0.7237921584886323,0.9827581502079322,1.0090429046619078,0.9887559384184681,0.9571683869742287
6.513256628314157,0.7240517558116818,0.9824892849925715,1.008979726741068,0.9888530305654145,0.9573977232314617
6.523261630815408,0.724337883313212,0.9822248404324192,1.0089166604132416,0.9889493039205187,0.9576258319178397
6.533266633316658,0.7246504064476819,0.9819647988580471,1.0088537101689008,0.9890447651638629,0.9578527195971749
6.543271635817908,0.7249891885700229,0.9817091423373902,1.0087908804156795,0.9891394209236728,0.9580783927983124
6.55327663831916,0.7253540909576756,0.9814578526801472,1.008728175479251,0.9892332777766887,0.9583028580153142
6.56328164082041,0.7257449728327446,0.9812109114421633,1.0086655996041995,0.9893263422485332,0.9585261217076424
6.57328664332166,0.7261616913842723,0.9809682999297942,1.0086031569548874,0.9894186208140775,0.9587481903003409
6.583291645822912,0.7266041017906247,0.9807299992042514,1.0085408516163143,0.989510119897805,0.9589690701842166
6.593296648324162,0.7270720572419901,0.9804959900859296,1.0084786875949732,0.9896008458741729,0.95918876771602
6.603301650825412,0.7275654089629858,0.9802662531587137,1.008416668819698,0.9896908050679712,0.9594072892186238
6.613306653326664,0.7280840062353716,0.9800407687742677,1.0083547991425077,0.9897800037546808,0.9596246409812019
6.623311655827914,0.7286276964208657,0.979819517056303,1.0082930823394431,0.9898684481608272,0.9598408292594066
6.633316658329164,0.7291963249840618,0.9796024779048276,1.0082315221113989,0.9899561444643342,0.9600558602755452
6.643321660830415,0.7297897355154449,0.9793896310003749,1.0081701220849486,0.9900430987948741,0.960269740218756
6.653326663331666,0.7304077697545006,0.9791809558082127,1.0081088858131662,0.9901293172342162,0.9604824752451827
6.663331665832916,0.7310502676129191,0.9789764315825314,1.0080478167764388,0.9902148058165732,0.9606940714781488
6.673336668334167,0.7317170671978876,0.9787760373706113,1.007986918383277,0.9902995705289451,0.9609045350083302
6.683341670835418,0.7324080048354704,0.9785797520169692,1.0079261939711164,0.9903836173114615,0.9611138718939276
6.693346673336668,0.7331229150940739,0.978387554167485,1.007865646807116,0.9904669520577212,0.961322088160838
6.703351675837919,0.7338616308079929,0.9781994222735048,1.0078052800889492,0.99054958061513,0.9615291898028248
6.71335667833917,0.7346239831010367,0.9780153345959244,1.0077450969455897,0.9906315087852365,0.9617351827816875
6.72336168084042,0.7354098014102309,0.9778352692092506,1.0076851004380922,0.9907127423240655,0.9619400730274305
6.7333666833416705,0.736218913509594,0.97765920400564,1.0076252935603667,0.9907932869424493,0.9621438664384309
6.743371685842921,0.7370511455339845,0.9774871166989166,1.0075656792399477,0.9908731483063573,0.9623465688816054
6.753376688344172,0.7379063220030166,0.977318984828567,1.007506260338757,0.9909523320372232,0.9625481861925766
6.7633816908454225,0.7387842658450422,0.9771547857637126,1.0074470396538624,0.99103084371227,0.9627487241758382
6.773386693346673,0.7396847984211951,0.9769944967070597,1.007388019918229,0.9911086888648333,0.9629481886049195
6.783391695847924,0.7406077395494969,0.9768380946988272,1.0073292038014665,0.9911858729846824,0.9631465852225489
6.7933966983491745,0.7415529075290203,0.9766855566206505,1.0072705939105697,0.9912624015183393,0.9633439197408171
6.803401700850425,0.7425201191641069,0.9765368591994632,1.007212192790654,0.9913382798693957,0.9635401978413385
6.813406703351676,0.743509189788639,0.9763919790113549,1.0071540029256862,0.9914135133988279,0.9637354251754126
6.8234117058529264,0.7445199332903601,0.9762508924854059,1.0070960267392073,0.9914881074253099,0.9639296073641842
6.833416708354177,0.7455521621352438,0.9761135759074986,1.0070382665950528,0.9915620672255243,0.9641227499988032
6.843421710855427,0.746605687391906,0.9759800054241049,1.0069807247980658,0.9916353980344712,0.9643148586405828
6.853426713356678,0.7476803187560611,0.9758501570460496,1.0069234035948045,0.9917081050457752,0.9645059388211575
6.863431715857929,0.7487758645750158,0.9757240066522503,1.0068663051742455,0.9917801934119905,0.9646959960426406
6.873436718359179,0.7498921318722007,0.9756015299934333,1.00680943166848,0.9918516682449038,0.9648850357777794
6.88344172086043,0.7510289263717368,0.9754827026958245,1.0067527851534057,0.9919225346158352,0.9650730634701118
6.893446723361681,0.7521860525230318,0.9753675002648167,1.0066963676494138,0.9919927975559376,0.9652600845341202
6.903451725862931,0.7533633135254078,0.975255898088612,1.0066401811220689,0.9920624620564937,0.9654461043553854
6.9134567283641815,0.7545605113527534,0.9751478714418402,1.0065842274827848,0.9921315330692112,0.9656311282907399
6.923461730865433,0.7557774467782015,0.9750433954891516,1.0065285085894944,0.9922000155065159,0.9658151616684201
6.933466733366683,0.7570139193988271,0.9749424452887858,1.0064730262473154,0.9922679142418437,0.9659982097882175
6.943471735867933,0.7582697276603653,0.974844995796115,1.0064177822092086,0.9923352341099293,0.9661802779216297
6.953476738369185,0.7595446688819442,0.9747510218671627,1.006362778176633,0.9924019799070942,0.9663613713120105
6.963481740870435,0.7608385392808323,0.9746604982620967,1.0063080158001942,0.9924681563915325,0.9665414951747182
6.973486743371685,0.7621511339971978,0.9745733996486978,1.0062534966802883,0.9925337682835941,0.9667206546972649
6.983491745872937,0.7634822471188748,0.9744897006058024,1.0061992223677403,0.9925988202660673,0.9668988550394635
6.993496748374187,0.7648316717061374,0.9744093756267197,1.0061451943644373,0.9926633169844583,0.967076101333575
7.003501750875437,0.7661991998164771,0.9743323991226237,1.0060914141239565,0.99272726304727,0.9672523986844543
7.013506753376688,0.7675846225293806,0.9742587454259196,1.006037883052188,0.9927906630262777,0.9674277521696956
7.023511755877939,0.7689877299711075,0.9741883887935845,1.005984602507953,0.9928535214568042,0.9676021668397768
7.033516758379189,0.7704083113394634,0.9741213034104822,1.0059315738036152,0.9929158428379921,0.9677756477182038
7.04352176088044,0.7718461549285671,0.9740574633926522,1.0058787982056894,0.9929776316330748,0.967948199801653
7.053526763381691,0.7733010481536093,0.9739968427905731,1.0058262769354431,0.9930388922696458,0.9681198280601141
7.063531765882941,0.7747727775756003,0.9739394155923997,1.0057740111694946,0.9930996291399256,0.9682905374370314
7.073536768384192,0.7762611289261033,0.9738851557271744,1.005722002040404,0.9931598466010274,0.968460332849445
7.083541770885443,0.7777658871319535,0.973834037068012,1.0056702506372617,0.9932195489752209,0.9686292191881306
7.093546773386693,0.7792868363399569,0.9737860334352592,1.0056187580062694,0.9932787405501939,0.9687972013177392
7.103551775887944,0.7808237599415696,0.9737411185996268,1.0055675251513183,0.993337425579313,0.9689642840769354
7.113556778389194,0.782376440597554,0.9736992662852969,1.0055165530345607,0.9933956082818814,0.9691304722785359
7.123561780890445,0.7839446602626087,0.9736604501730027,1.0054658425769776,0.9934532928433961,0.9692957707096463
7.133566783391696,0.7855282002099714,0.9736246439030829,1.0054153946589406,0.9935104834158025,0.9694601841317979
7.143571785892946,0.7871268410559914,0.9735918210785086,1.0053652101207702,0.9935671841177478,0.9696237172810834
7.153576788394197,0.788740362784669,0.9735619552678851,1.0053152897632875,0.9936233990348324,0.9697863748682921
7.1635817908954476,0.790368544772161,0.9735350200084263,1.0052656343483628,0.9936791322198599,0.9699481615790443
7.173586793396698,0.7920111658112484,0.9735109888089026,1.0052162445994577,0.9937343876930848,0.9701090820739249
7.183591795897949,0.7936680041357647,0.9734898351525635,1.0051671212021638,0.9937891694424592,0.9702691409886166
7.1935967983991995,0.7953388374449827,0.9734715325000316,1.0051182648047357,0.9938434814238776,0.9704283429340324
7.20360180090045,0.7970234429279575,0.973456054292172,1.0050696760186195,0.9938973275614197,0.9705866924964465
7.2136068034017,0.7987215972878223,0.9734433739529339,1.005021355418977,0.9939507117475919,0.970744194237626
7.2236118059029515,0.800433076766037,0.9734334648921662,1.0049733035452046,0.994003637843567,0.9709008526949612
7.233616808404202,0.8021576571665852,0.9734263005084061,1.0049255209014476,0.9940561096794227,0.9710566723815944
7.243621810905452,0.803895113880118,0.9734218541916411,1.0048780079571098,0.9941081310543772,0.9712116577865497
7.2536268134067035,0.8056452219080442,0.9734200993260449,1.0048307651473594,0.9941597057370248,0.9713658133748608
7.263631815907954,0.807407755886561,0.9734210092926858,1.0047837928736283,0.9942108374655688,0.9715191435876985
7.273636818409204,0.8091824901106272,0.973424557472209,1.004737091504109,0.9942615299480531,0.971671652842498
7.283641820910455,0.8109691985578731,0.9734307172474922,1.0046906613742452,0.9943117868625923,0.9718233455330846
7.293646823411706,0.8127676549124482,0.9734394620062743,1.004644502787219,0.9943616118576001,0.9719742260297998
7.303651825912956,0.8145776325888013,0.9734507651437576,1.0045986160144331,0.9944110085520161,0.9721242986796258
7.3136568284142065,0.8163989047553941,0.9734646000651836,1.0045530012959882,0.9944599805355312,0.9722735678063101
7.323661830915458,0.8182312443583435,0.9734809401883816,1.0045076588411563,0.9945085313688108,0.9724220377104891
7.333666833416708,0.8200744241449923,0.973499758946291,1.00446258882885,0.9945566645837177,0.9725697126698107
7.3436718359179585,0.8219282166874056,0.9735210297894571,1.0044177914080863,0.9946043836835322,0.9727165969390572
7.35367683841921,0.8237923944057904,0.9735447261885001,1.0043732666984468,0.9946516921431712,0.9728626947502663
7.36368184092046,0.8256667295918376,0.9735708216365575,1.0043290147905333,0.9946985934094058,0.9730080103128529
7.37368684342171,0.8275509944319829,0.9735992896517003,1.0042850357464186,0.9947450909010774,0.9731525478137288
7.383691845922962,0.8294449610305854,0.973630103779322,1.0042413296000943,0.9947911880093122,0.9732963114174232
7.393696848424212,0.8313484014330226,0.9736632375945018,1.0041978963579123,0.9948368880977339,0.9734393052662013
7.403701850925462,0.8332610876486977,0.9736986647043407,1.0041547359990242,0.9948821945026753,0.9735815334801828
7.413706853426713,0.83518279167396,0.973736358750272,1.004111848475814,0.9949271105333889,0.9737230001574606
7.423711855927964,0.8371132855149342,0.973776293410344,1.0040692337143293,0.9949716394722544,0.9738637093742171
7.433716858429214,0.8390523412102577,0.973818442401478,1.004026891614706,0.9950157845749867,0.9740036651848413
7.443721860930465,0.8409997308537239,0.9738627794816985,1.0039848220515897,0.9950595490708412,0.974142871622045
7.453726863431716,0.8429552266168295,0.9739092784523382,1.0039430248745536,0.9951029361628175,0.9742813326969783
7.463731865932966,0.8449186007712245,0.973957913160216,1.003901499908511,0.995145949027863,0.9744190523993438
7.473736868434217,0.8468896257110613,0.9740086574997887,1.0038602469541245,0.9951885908170734,0.9745560346975117
7.483741870935468,0.8488680739752437,0.9740614854152777,1.003819265788211,0.995230864655893,0.9746922835386329
7.493746873436718,0.8508537182695717,0.974116370902768,1.0037785561641424,0.995272773644313,0.9748278028487523
7.503751875937969,0.8528463314887814,0.9741732880122823,1.0037381178122424,0.9953143208570684,0.9749625965329208
7.513756878439219,0.8548456867384782,0.9742322108498285,1.0036979504401793,0.9953555093438339,0.975096668475308
7.52376188094047,0.8568515573569608,0.9742931135794214,1.003658053733355,0.995396342129418,0.9752300225393126
7.533766883441721,0.8588637169369358,0.9743559704250786,1.00361842735529,0.9954368222139559,0.9753626625676737
7.543771885942971,0.8608819393471185,0.9744207556727903,1.0035790709480032,0.9954769525731009,0.9754945923825804
7.553776888444222,0.862905998753722,0.9744874436724636,1.0035399841323907,0.9955167361582145,0.9756258157857819
7.563781890945473,0.8649356696418287,0.9745560088398412,1.0035011665085969,0.9955561758965552,0.9757563365586959
7.573786893446723,0.866970726836646,0.9746264256583935,1.0034626176563857,0.9955952746914661,0.9758861584625173
7.583791895947974,0.8690109455246424,0.9746986686811865,1.0034243371355043,0.9956340354225606,0.9760152852383258
7.593796898449225,0.8710561012745636,0.9747727125327231,1.0033863244860457,0.9956724609459073,0.9761437206071933
7.603801900950475,0.8731059700583256,0.9748485319107596,1.0033485792288062,0.9957105540942136,0.9762714682702907
